,exp,order,rew,rt,run,sub,trial_index
15551,sim,iti,0.0,,1,fd_144,71
15552,sim,b_minus,1.0,895.582999999,1,fd_144,72
15553,sim,iti,0.0,,1,fd_144,73
15554,sim,c_minus,1.0,431.229000002,1,fd_144,74
15555,sim,iti,0.0,,1,fd_144,75
15556,sim,b_plus,0.0,,1,fd_144,76
15557,sim,iti,0.0,,1,fd_144,77
15558,sim,c_plus,0.0,,1,fd_144,78
15559,sim,iti,0.0,,1,fd_144,79
15560,ser,A,0.0,,1,fd_144,0
15561,ser,b_plus,0.0,,1,fd_144,1
15562,ser,iti,0.0,,1,fd_144,2
15563,ser,c_plus,1.0,1079.875,1,fd_144,3
15564,ser,iti,0.0,,1,fd_144,4
15565,ser,c_plus,1.0,898.769999994,1,fd_144,5
15566,ser,iti,0.0,,1,fd_144,6
15567,ser,A,0.0,,1,fd_144,7
15568,ser,c_minus,1.0,464.174000001,1,fd_144,8
15569,ser,iti,0.0,,1,fd_144,9
15570,ser,A,0.0,,1,fd_144,10
15571,ser,b_plus,1.0,932.277000001,1,fd_144,11
15572,ser,iti,0.0,,1,fd_144,12
15573,ser,b_minus,0.0,,1,fd_144,13
15574,ser,iti,0.0,,1,fd_144,14
15575,ser,A,0.0,,1,fd_144,15
15576,ser,b_plus,1.0,579.104999997,1,fd_144,16
15577,ser,iti,0.0,,1,fd_144,17
15578,ser,A,0.0,,1,fd_144,18
15579,ser,b_plus,1.0,847.295000001,1,fd_144,19
15580,ser,iti,0.0,,1,fd_144,20
15581,ser,A,0.0,,1,fd_144,21
15582,ser,b_plus,1.0,325.052,1,fd_144,22
15583,ser,iti,0.0,,1,fd_144,23
15584,ser,A,0.0,,1,fd_144,24
15585,ser,c_minus,0.0,,1,fd_144,25
15586,ser,iti,0.0,,1,fd_144,26
15587,ser,A,0.0,,1,fd_144,27
15588,ser,c_minus,0.0,,1,fd_144,28
15589,ser,iti,0.0,,1,fd_144,29
15590,ser,b_minus,0.0,,1,fd_144,30
15591,ser,iti,0.0,,1,fd_144,31
15592,ser,A,0.0,,1,fd_144,32
15593,ser,b_plus,1.0,888.628999995,1,fd_144,33
15594,ser,iti,0.0,,1,fd_144,34
15595,ser,A,0.0,,1,fd_144,35
15596,ser,c_minus,0.0,,1,fd_144,36
15597,ser,iti,0.0,,1,fd_144,37
15598,ser,A,0.0,,1,fd_144,38
15599,ser,c_minus,0.0,,1,fd_144,39
15600,ser,iti,0.0,,1,fd_144,40
15601,ser,c_plus,1.0,885.361000002,1,fd_144,41
15602,ser,iti,0.0,,1,fd_144,42
15603,ser,b_minus,0.0,,1,fd_144,43
15604,ser,iti,0.0,,1,fd_144,44
15605,ser,A,0.0,,1,fd_144,45
15606,ser,c_minus,0.0,,1,fd_144,46
15607,ser,iti,0.0,,1,fd_144,47
15608,ser,c_plus,1.0,518.809000001,1,fd_144,48
15609,ser,iti,0.0,,1,fd_144,49
15610,ser,b_minus,0.0,,1,fd_144,50
15611,ser,iti,0.0,,1,fd_144,51
15612,ser,b_minus,0.0,,1,fd_144,52
15613,ser,iti,0.0,,1,fd_144,53
15614,ser,c_plus,0.0,,1,fd_144,54
15615,ser,iti,0.0,,1,fd_144,55
15616,ser,A,0.0,,1,fd_144,56
15617,ser,c_minus,1.0,403.745000003,1,fd_144,57
15618,ser,iti,0.0,,1,fd_144,58
15619,ser,b_minus,1.0,1032.118,1,fd_144,59
15620,ser,iti,0.0,,1,fd_144,60
15621,ser,c_plus,0.0,,1,fd_144,61
15622,ser,iti,0.0,,1,fd_144,62
15623,ser,A,0.0,,1,fd_144,63
15624,ser,b_plus,0.0,,1,fd_144,64
15625,ser,iti,0.0,,1,fd_144,65
15626,ser,b_minus,1.0,829.314000004,1,fd_144,66
15627,ser,iti,0.0,,1,fd_144,67
15628,ser,A,0.0,,1,fd_144,68
15629,ser,b_plus,1.0,456.658999996,1,fd_144,69
15630,ser,iti,0.0,,1,fd_144,70
15631,ser,A,0.0,,1,fd_144,71
15632,ser,c_minus,0.0,,1,fd_144,72
15633,ser,iti,0.0,,1,fd_144,73
15634,ser,A,0.0,,1,fd_144,74
15635,ser,c_minus,0.0,,1,fd_144,75
15636,ser,iti,0.0,,1,fd_144,76
15637,ser,c_plus,1.0,865.478000001,1,fd_144,77
15638,ser,iti,0.0,,1,fd_144,78
15639,ser,b_minus,0.0,,1,fd_144,79
15640,ser,iti,0.0,,1,fd_144,80
15641,ser,c_plus,1.0,834.790000002,1,fd_144,81
15642,ser,iti,0.0,,1,fd_144,82
15643,ser,A,0.0,,1,fd_144,83
15644,ser,b_plus,1.0,1092.273,1,fd_144,84
15645,ser,iti,0.0,,1,fd_144,85
15646,ser,b_minus,0.0,,1,fd_144,86
15647,ser,iti,0.0,,1,fd_144,87
15648,ser,c_plus,1.0,891.653,1,fd_144,88
15649,ser,iti,0.0,,1,fd_144,89
15650,ser,b_minus,1.0,824.559999995,1,fd_144,90
15651,ser,iti,0.0,,1,fd_144,91
15652,ser,A,0.0,,1,fd_144,92
15653,ser,c_minus,1.0,462.774,1,fd_144,93
15654,ser,iti,0.0,,1,fd_144,94
15655,ser,c_plus,0.0,,1,fd_144,95
15656,ser,iti,0.0,,1,fd_144,96
15657,ser,A,0.0,,1,fd_144,97
15658,ser,b_plus,0.0,,1,fd_144,98
15659,ser,iti,0.0,,1,fd_144,99
15660,sim,b_plus,1.0,932.206999999,3,fd_115,0
15661,sim,iti,0.0,,3,fd_115,1
15662,sim,b_minus,0.0,,3,fd_115,2
15663,sim,iti,0.0,,3,fd_115,3
15664,sim,c_plus,1.0,891.896999996,3,fd_115,4
15665,sim,iti,0.0,,3,fd_115,5
15666,sim,b_plus,1.0,854.388000001,3,fd_115,6
15667,sim,iti,0.0,,3,fd_115,7
15668,sim,c_plus,1.0,736.228000003,3,fd_115,8
15669,sim,iti,0.0,,3,fd_115,9
15670,sim,b_minus,1.0,911.464999999,3,fd_115,10
15671,sim,iti,0.0,,3,fd_115,11
15672,sim,b_minus,0.0,,3,fd_115,12
15673,sim,iti,0.0,,3,fd_115,13
15674,sim,b_plus,1.0,806.202000001,3,fd_115,14
15675,sim,iti,0.0,,3,fd_115,15
15676,sim,c_plus,1.0,840.097000002,3,fd_115,16
15677,sim,iti,0.0,,3,fd_115,17
15678,sim,c_plus,1.0,807.461999998,3,fd_115,18
15679,sim,iti,0.0,,3,fd_115,19
15680,sim,c_plus,0.0,,3,fd_115,20
15681,sim,iti,0.0,,3,fd_115,21
15682,sim,b_plus,0.0,,3,fd_115,22
15683,sim,iti,0.0,,3,fd_115,23
15684,sim,c_minus,0.0,,3,fd_115,24
15685,sim,iti,0.0,,3,fd_115,25
15686,sim,b_plus,0.0,,3,fd_115,26
15687,sim,iti,0.0,,3,fd_115,27
15688,sim,b_minus,0.0,,3,fd_115,28
15689,sim,iti,0.0,,3,fd_115,29
15690,sim,b_plus,1.0,860.729999995,3,fd_115,30
15691,sim,iti,0.0,,3,fd_115,31
15692,sim,c_minus,0.0,,3,fd_115,32
15693,sim,iti,0.0,,3,fd_115,33
15694,sim,c_minus,1.0,887.488000002,3,fd_115,34
15695,sim,iti,0.0,,3,fd_115,35
15696,sim,c_minus,0.0,,3,fd_115,36
15697,sim,iti,0.0,,3,fd_115,37
15698,sim,b_minus,0.0,,3,fd_115,38
15699,sim,iti,0.0,,3,fd_115,39
15700,sim,c_minus,1.0,855.148999997,3,fd_115,40
15701,sim,iti,0.0,,3,fd_115,41
15702,sim,c_plus,1.0,889.131000005,3,fd_115,42
15703,sim,iti,0.0,,3,fd_115,43
15704,sim,c_minus,0.0,,3,fd_115,44
15705,sim,iti,0.0,,3,fd_115,45
15706,sim,b_plus,1.0,889.092999999,3,fd_115,46
15707,sim,iti,0.0,,3,fd_115,47
15708,sim,c_plus,0.0,,3,fd_115,48
15709,sim,iti,0.0,,3,fd_115,49
15710,sim,c_minus,0.0,,3,fd_115,50
15711,sim,iti,0.0,,3,fd_115,51
15712,sim,c_plus,1.0,877.139999998,3,fd_115,52
15713,sim,iti,0.0,,3,fd_115,53
15714,sim,b_minus,0.0,,3,fd_115,54
15715,sim,iti,0.0,,3,fd_115,55
15716,sim,b_minus,0.0,,3,fd_115,56
15717,sim,iti,0.0,,3,fd_115,57
15718,sim,c_plus,1.0,871.164999998,3,fd_115,58
15719,sim,iti,0.0,,3,fd_115,59
15720,sim,c_minus,0.0,,3,fd_115,60
15721,sim,iti,0.0,,3,fd_115,61
15722,sim,b_minus,1.0,914.326,3,fd_115,62
15723,sim,iti,0.0,,3,fd_115,63
15724,sim,c_minus,0.0,,3,fd_115,64
15725,sim,iti,0.0,,3,fd_115,65
15726,sim,b_plus,1.0,854.720000004,3,fd_115,66
15727,sim,iti,0.0,,3,fd_115,67
15728,sim,b_minus,0.0,,3,fd_115,68
15729,sim,iti,0.0,,3,fd_115,69
15730,sim,b_plus,1.0,843.305000004,3,fd_115,70
15731,sim,iti,0.0,,3,fd_115,71
15732,sim,b_minus,1.0,883.620999995,3,fd_115,72
15733,sim,iti,0.0,,3,fd_115,73
15734,sim,b_plus,0.0,,3,fd_115,74
15735,sim,iti,0.0,,3,fd_115,75
15736,sim,c_plus,0.0,,3,fd_115,76
15737,sim,iti,0.0,,3,fd_115,77
15738,sim,c_minus,1.0,813.840000004,3,fd_115,78
15739,sim,iti,0.0,,3,fd_115,79
15740,ser,A,0.0,,3,fd_115,0
15741,ser,b_plus,1.0,901.123000005,3,fd_115,1
15742,ser,iti,0.0,,3,fd_115,2
15743,ser,c_plus,1.0,955.390000004,3,fd_115,3
15744,ser,iti,0.0,,3,fd_115,4
15745,ser,c_plus,0.0,,3,fd_115,5
15746,ser,iti,0.0,,3,fd_115,6
15747,ser,b_minus,0.0,,3,fd_115,7
15748,ser,iti,0.0,,3,fd_115,8
15749,ser,b_minus,0.0,,3,fd_115,9
15750,ser,iti,0.0,,3,fd_115,10
15751,ser,c_plus,1.0,843.503999998,3,fd_115,11
15752,ser,iti,0.0,,3,fd_115,12
15753,ser,A,0.0,,3,fd_115,13
15754,ser,b_plus,1.0,846.063999999,3,fd_115,14
15755,ser,iti,0.0,,3,fd_115,15
15756,ser,A,0.0,,3,fd_115,16
15757,ser,b_plus,0.0,,3,fd_115,17
15758,ser,iti,0.0,,3,fd_115,18
15759,ser,b_minus,0.0,,3,fd_115,19
15760,ser,iti,0.0,,3,fd_115,20
15761,ser,b_minus,0.0,,3,fd_115,21
15762,ser,iti,0.0,,3,fd_115,22
15763,ser,A,0.0,,3,fd_115,23
15764,ser,c_minus,0.0,,3,fd_115,24
15765,ser,iti,0.0,,3,fd_115,25
15766,ser,A,0.0,,3,fd_115,26
15767,ser,c_minus,0.0,,3,fd_115,27
15768,ser,iti,0.0,,3,fd_115,28
15769,ser,A,0.0,,3,fd_115,29
15770,ser,b_plus,1.0,852.177000002,3,fd_115,30
15771,ser,iti,0.0,,3,fd_115,31
15772,ser,c_plus,1.0,897.006000001,3,fd_115,32
15773,ser,iti,0.0,,3,fd_115,33
15774,ser,b_minus,1.0,903.082999999,3,fd_115,34
15775,ser,iti,0.0,,3,fd_115,35
15776,ser,c_plus,1.0,981.492,3,fd_115,36
15777,ser,iti,0.0,,3,fd_115,37
15778,ser,A,0.0,,3,fd_115,38
15779,ser,c_minus,0.0,,3,fd_115,39
15780,ser,iti,0.0,,3,fd_115,40
15781,ser,A,0.0,,3,fd_115,41
15782,ser,c_minus,1.0,845.734999997,3,fd_115,42
15783,ser,iti,0.0,,3,fd_115,43
15784,ser,A,0.0,,3,fd_115,44
15785,ser,c_minus,1.0,848.744999997,3,fd_115,45
15786,ser,iti,0.0,,3,fd_115,46
15787,ser,b_minus,0.0,,3,fd_115,47
15788,ser,iti,0.0,,3,fd_115,48
15789,ser,A,0.0,,3,fd_115,49
15790,ser,b_plus,1.0,877.128000002,3,fd_115,50
15791,ser,iti,0.0,,3,fd_115,51
15792,ser,A,0.0,,3,fd_115,52
15793,ser,c_minus,0.0,,3,fd_115,53
15794,ser,iti,0.0,,3,fd_115,54
15795,ser,A,0.0,,3,fd_115,55
15796,ser,c_minus,0.0,,3,fd_115,56
15797,ser,iti,0.0,,3,fd_115,57
15798,ser,c_plus,0.0,,3,fd_115,58
15799,ser,iti,0.0,,3,fd_115,59
15800,ser,b_minus,1.0,846.668,3,fd_115,60
15801,ser,iti,0.0,,3,fd_115,61
15802,ser,A,0.0,,3,fd_115,62
15803,ser,c_minus,0.0,,3,fd_115,63
15804,ser,iti,0.0,,3,fd_115,64
15805,ser,A,0.0,,3,fd_115,65
15806,ser,b_plus,1.0,869.746000005,3,fd_115,66
15807,ser,iti,0.0,,3,fd_115,67
15808,ser,A,0.0,,3,fd_115,68
15809,ser,b_plus,0.0,,3,fd_115,69
15810,ser,iti,0.0,,3,fd_115,70
15811,ser,A,0.0,,3,fd_115,71
15812,ser,b_plus,1.0,847.322999996,3,fd_115,72
15813,ser,iti,0.0,,3,fd_115,73
15814,ser,A,0.0,,3,fd_115,74
15815,ser,c_minus,0.0,,3,fd_115,75
15816,ser,iti,0.0,,3,fd_115,76
15817,ser,c_plus,1.0,852.544000003,3,fd_115,77
15818,ser,iti,0.0,,3,fd_115,78
15819,ser,b_minus,0.0,,3,fd_115,79
15820,ser,iti,0.0,,3,fd_115,80
15821,ser,A,0.0,,3,fd_115,81
15822,ser,b_plus,1.0,874.232000003,3,fd_115,82
15823,ser,iti,0.0,,3,fd_115,83
15824,ser,b_minus,0.0,,3,fd_115,84
15825,ser,iti,0.0,,3,fd_115,85
15826,ser,c_plus,1.0,896.222999998,3,fd_115,86
15827,ser,iti,0.0,,3,fd_115,87
15828,ser,c_plus,1.0,901.067,3,fd_115,88
15829,ser,iti,0.0,,3,fd_115,89
15830,ser,b_minus,1.0,987.835000001,3,fd_115,90
15831,ser,iti,0.0,,3,fd_115,91
15832,ser,A,0.0,,3,fd_115,92
15833,ser,c_minus,1.0,874.422000002,3,fd_115,93
15834,ser,iti,0.0,,3,fd_115,94
15835,ser,A,0.0,,3,fd_115,95
15836,ser,b_plus,0.0,,3,fd_115,96
15837,ser,iti,0.0,,3,fd_115,97
15838,ser,c_plus,0.0,,3,fd_115,98
15839,ser,iti,0.0,,3,fd_115,99
15840,sim,b_minus,0.0,,1,fd_115,0
15841,sim,iti,0.0,,1,fd_115,1
15842,sim,b_minus,0.0,,1,fd_115,2
15843,sim,iti,0.0,,1,fd_115,3
15844,sim,c_plus,1.0,882.059000005,1,fd_115,4
15845,sim,iti,0.0,,1,fd_115,5
15846,sim,b_minus,0.0,,1,fd_115,6
15847,sim,iti,0.0,,1,fd_115,7
15848,sim,c_plus,1.0,884.322,1,fd_115,8
15849,sim,iti,0.0,,1,fd_115,9
15850,sim,c_plus,0.0,,1,fd_115,10
15851,sim,iti,0.0,,1,fd_115,11
15852,sim,c_minus,0.0,,1,fd_115,12
15853,sim,iti,0.0,,1,fd_115,13
15854,sim,c_plus,1.0,890.659000006,1,fd_115,14
15855,sim,iti,0.0,,1,fd_115,15
15856,sim,c_minus,1.0,911.946000002,1,fd_115,16
15857,sim,iti,0.0,,1,fd_115,17
15858,sim,b_minus,0.0,,1,fd_115,18
15859,sim,iti,0.0,,1,fd_115,19
15860,sim,b_plus,0.0,,1,fd_115,20
15861,sim,iti,0.0,,1,fd_115,21
15862,sim,b_minus,1.0,899.677000003,1,fd_115,22
15863,sim,iti,0.0,,1,fd_115,23
15864,sim,c_plus,1.0,838.268000001,1,fd_115,24
15865,sim,iti,0.0,,1,fd_115,25
15866,sim,b_plus,1.0,836.423000002,1,fd_115,26
15867,sim,iti,0.0,,1,fd_115,27
15868,sim,c_minus,0.0,,1,fd_115,28
15869,sim,iti,0.0,,1,fd_115,29
15870,sim,c_minus,1.0,842.027999993,1,fd_115,30
15871,sim,iti,0.0,,1,fd_115,31
15872,sim,c_minus,0.0,,1,fd_115,32
15873,sim,iti,0.0,,1,fd_115,33
15874,sim,c_plus,1.0,856.279000001,1,fd_115,34
15875,sim,iti,0.0,,1,fd_115,35
15876,sim,c_plus,0.0,,1,fd_115,36
15877,sim,iti,0.0,,1,fd_115,37
15878,sim,b_plus,0.0,,1,fd_115,38
15879,sim,iti,0.0,,1,fd_115,39
15880,sim,c_plus,1.0,852.406,1,fd_115,40
15881,sim,iti,0.0,,1,fd_115,41
15882,sim,c_minus,0.0,,1,fd_115,42
15883,sim,iti,0.0,,1,fd_115,43
15884,sim,b_plus,1.0,880.241,1,fd_115,44
15885,sim,iti,0.0,,1,fd_115,45
15886,sim,c_minus,0.0,,1,fd_115,46
15887,sim,iti,0.0,,1,fd_115,47
15888,sim,b_plus,1.0,970.223999998,1,fd_115,48
15889,sim,iti,0.0,,1,fd_115,49
15890,sim,b_minus,0.0,,1,fd_115,50
15891,sim,iti,0.0,,1,fd_115,51
15892,sim,b_plus,1.0,952.068,1,fd_115,52
15893,sim,iti,0.0,,1,fd_115,53
15894,sim,b_minus,0.0,,1,fd_115,54
15895,sim,iti,0.0,,1,fd_115,55
15896,sim,c_minus,0.0,,1,fd_115,56
15897,sim,iti,0.0,,1,fd_115,57
15898,sim,b_minus,1.0,844.452999999,1,fd_115,58
15899,sim,iti,0.0,,1,fd_115,59
15900,sim,b_plus,1.0,871.453000001,1,fd_115,60
15901,sim,iti,0.0,,1,fd_115,61
15902,sim,c_minus,0.0,,1,fd_115,62
15903,sim,iti,0.0,,1,fd_115,63
15904,sim,b_plus,1.0,847.004999997,1,fd_115,64
15905,sim,iti,0.0,,1,fd_115,65
15906,sim,c_plus,1.0,892.556999993,1,fd_115,66
15907,sim,iti,0.0,,1,fd_115,67
15908,sim,b_plus,1.0,1064.003,1,fd_115,68
15909,sim,iti,0.0,,1,fd_115,69
15910,sim,b_minus,0.0,,1,fd_115,70
15911,sim,iti,0.0,,1,fd_115,71
15912,sim,b_minus,1.0,841.001000002,1,fd_115,72
15913,sim,iti,0.0,,1,fd_115,73
15914,sim,c_minus,1.0,826.000999995,1,fd_115,74
15915,sim,iti,0.0,,1,fd_115,75
15916,sim,b_plus,0.0,,1,fd_115,76
15917,sim,iti,0.0,,1,fd_115,77
15918,sim,c_plus,0.0,,1,fd_115,78
15919,sim,iti,0.0,,1,fd_115,79
15920,ser,A,0.0,,1,fd_115,0
15921,ser,b_plus,0.0,,1,fd_115,1
15922,ser,iti,0.0,,1,fd_115,2
15923,ser,c_plus,1.0,1013.786,1,fd_115,3
15924,ser,iti,0.0,,1,fd_115,4
15925,ser,c_plus,1.0,946.63,1,fd_115,5
15926,ser,iti,0.0,,1,fd_115,6
15927,ser,A,0.0,,1,fd_115,7
15928,ser,c_minus,1.0,932.303000003,1,fd_115,8
15929,ser,iti,0.0,,1,fd_115,9
15930,ser,A,0.0,,1,fd_115,10
15931,ser,b_plus,1.0,916.254999998,1,fd_115,11
15932,ser,iti,0.0,,1,fd_115,12
15933,ser,b_minus,0.0,,1,fd_115,13
15934,ser,iti,0.0,,1,fd_115,14
15935,ser,A,0.0,,1,fd_115,15
15936,ser,b_plus,1.0,897.783000002,1,fd_115,16
15937,ser,iti,0.0,,1,fd_115,17
15938,ser,A,0.0,,1,fd_115,18
15939,ser,b_plus,1.0,882.051999995,1,fd_115,19
15940,ser,iti,0.0,,1,fd_115,20
15941,ser,A,0.0,,1,fd_115,21
15942,ser,b_plus,1.0,849.004999998,1,fd_115,22
15943,ser,iti,0.0,,1,fd_115,23
15944,ser,A,0.0,,1,fd_115,24
15945,ser,c_minus,0.0,,1,fd_115,25
15946,ser,iti,0.0,,1,fd_115,26
15947,ser,A,0.0,,1,fd_115,27
15948,ser,c_minus,0.0,,1,fd_115,28
15949,ser,iti,0.0,,1,fd_115,29
15950,ser,b_minus,0.0,,1,fd_115,30
15951,ser,iti,0.0,,1,fd_115,31
15952,ser,A,0.0,,1,fd_115,32
15953,ser,b_plus,1.0,878.620000005,1,fd_115,33
15954,ser,iti,0.0,,1,fd_115,34
15955,ser,A,0.0,,1,fd_115,35
15956,ser,c_minus,0.0,,1,fd_115,36
15957,ser,iti,0.0,,1,fd_115,37
15958,ser,A,0.0,,1,fd_115,38
15959,ser,c_minus,0.0,,1,fd_115,39
15960,ser,iti,0.0,,1,fd_115,40
15961,ser,c_plus,1.0,895.470000005,1,fd_115,41
15962,ser,iti,0.0,,1,fd_115,42
15963,ser,b_minus,0.0,,1,fd_115,43
15964,ser,iti,0.0,,1,fd_115,44
15965,ser,A,0.0,,1,fd_115,45
15966,ser,c_minus,0.0,,1,fd_115,46
15967,ser,iti,0.0,,1,fd_115,47
15968,ser,c_plus,1.0,928.257000001,1,fd_115,48
15969,ser,iti,0.0,,1,fd_115,49
15970,ser,b_minus,0.0,,1,fd_115,50
15971,ser,iti,0.0,,1,fd_115,51
15972,ser,b_minus,0.0,,1,fd_115,52
15973,ser,iti,0.0,,1,fd_115,53
15974,ser,c_plus,0.0,,1,fd_115,54
15975,ser,iti,0.0,,1,fd_115,55
15976,ser,A,0.0,,1,fd_115,56
15977,ser,c_minus,1.0,899.153,1,fd_115,57
15978,ser,iti,0.0,,1,fd_115,58
15979,ser,b_minus,1.0,877.812,1,fd_115,59
15980,ser,iti,0.0,,1,fd_115,60
15981,ser,c_plus,0.0,,1,fd_115,61
15982,ser,iti,0.0,,1,fd_115,62
15983,ser,A,0.0,,1,fd_115,63
15984,ser,b_plus,0.0,,1,fd_115,64
15985,ser,iti,0.0,,1,fd_115,65
15986,ser,b_minus,1.0,870.986999996,1,fd_115,66
15987,ser,iti,0.0,,1,fd_115,67
15988,ser,A,0.0,,1,fd_115,68
15989,ser,b_plus,1.0,879.754000003,1,fd_115,69
15990,ser,iti,0.0,,1,fd_115,70
15991,ser,A,0.0,,1,fd_115,71
15992,ser,c_minus,0.0,,1,fd_115,72
15993,ser,iti,0.0,,1,fd_115,73
15994,ser,A,0.0,,1,fd_115,74
15995,ser,c_minus,0.0,,1,fd_115,75
15996,ser,iti,0.0,,1,fd_115,76
15997,ser,c_plus,1.0,871.001000001,1,fd_115,77
15998,ser,iti,0.0,,1,fd_115,78
15999,ser,b_minus,0.0,,1,fd_115,79
16000,ser,iti,0.0,,1,fd_115,80
16001,ser,c_plus,1.0,897.212999998,1,fd_115,81
16002,ser,iti,0.0,,1,fd_115,82
16003,ser,A,0.0,,1,fd_115,83
16004,ser,b_plus,1.0,540.19,1,fd_115,84
16005,ser,iti,0.0,,1,fd_115,85
16006,ser,b_minus,0.0,,1,fd_115,86
16007,ser,iti,0.0,,1,fd_115,87
16008,ser,c_plus,1.0,866.442,1,fd_115,88
16009,ser,iti,0.0,,1,fd_115,89
16010,ser,b_minus,1.0,873.394000003,1,fd_115,90
16011,ser,iti,0.0,,1,fd_115,91
16012,ser,A,0.0,,1,fd_115,92
16013,ser,c_minus,1.0,900.624999996,1,fd_115,93
16014,ser,iti,0.0,,1,fd_115,94
16015,ser,c_plus,0.0,,1,fd_115,95
16016,ser,iti,0.0,,1,fd_115,96
16017,ser,A,0.0,,1,fd_115,97
16018,ser,b_plus,0.0,,1,fd_115,98
16019,ser,iti,0.0,,1,fd_115,99
16020,sim,b_minus,0.0,,1,fd_113,0
16021,sim,iti,0.0,,1,fd_113,1
16022,sim,b_minus,0.0,,1,fd_113,2
16023,sim,iti,0.0,,1,fd_113,3
16024,sim,c_plus,1.0,1031.93799999,1,fd_113,4
16025,sim,iti,0.0,,1,fd_113,5
16026,sim,b_minus,0.0,,1,fd_113,6
16027,sim,iti,0.0,,1,fd_113,7
16028,sim,c_plus,1.0,847.524999999,1,fd_113,8
16029,sim,iti,0.0,,1,fd_113,9
16030,sim,c_plus,0.0,,1,fd_113,10
16031,sim,iti,0.0,,1,fd_113,11
16032,sim,c_minus,0.0,,1,fd_113,12
16033,sim,iti,0.0,,1,fd_113,13
16034,sim,c_plus,1.0,953.927999997,1,fd_113,14
16035,sim,iti,0.0,,1,fd_113,15
16036,sim,c_minus,1.0,992.800000001,1,fd_113,16
16037,sim,iti,0.0,,1,fd_113,17
16038,sim,b_minus,0.0,,1,fd_113,18
16039,sim,iti,0.0,,1,fd_113,19
16040,sim,b_plus,0.0,,1,fd_113,20
16041,sim,iti,0.0,,1,fd_113,21
16042,sim,b_minus,1.0,935.54900001,1,fd_113,22
16043,sim,iti,0.0,,1,fd_113,23
16044,sim,c_plus,1.0,1290.70799999,1,fd_113,24
16045,sim,iti,0.0,,1,fd_113,25
16046,sim,b_plus,1.0,914.431999999,1,fd_113,26
16047,sim,iti,0.0,,1,fd_113,27
16048,sim,c_minus,0.0,,1,fd_113,28
16049,sim,iti,0.0,,1,fd_113,29
16050,sim,c_minus,1.0,836.609,1,fd_113,30
16051,sim,iti,0.0,,1,fd_113,31
16052,sim,c_minus,0.0,,1,fd_113,32
16053,sim,iti,0.0,,1,fd_113,33
16054,sim,c_plus,1.0,872.368000005,1,fd_113,34
16055,sim,iti,0.0,,1,fd_113,35
16056,sim,c_plus,0.0,,1,fd_113,36
16057,sim,iti,0.0,,1,fd_113,37
16058,sim,b_plus,0.0,,1,fd_113,38
16059,sim,iti,0.0,,1,fd_113,39
16060,sim,c_plus,1.0,1049.24,1,fd_113,40
16061,sim,iti,0.0,,1,fd_113,41
16062,sim,c_minus,0.0,,1,fd_113,42
16063,sim,iti,0.0,,1,fd_113,43
16064,sim,b_plus,1.0,1195.33099999,1,fd_113,44
16065,sim,iti,0.0,,1,fd_113,45
16066,sim,c_minus,0.0,,1,fd_113,46
16067,sim,iti,0.0,,1,fd_113,47
16068,sim,b_plus,1.0,1174.801,1,fd_113,48
16069,sim,iti,0.0,,1,fd_113,49
16070,sim,b_minus,0.0,,1,fd_113,50
16071,sim,iti,0.0,,1,fd_113,51
16072,sim,b_plus,1.0,563.105999987,1,fd_113,52
16073,sim,iti,0.0,,1,fd_113,53
16074,sim,b_minus,0.0,,1,fd_113,54
16075,sim,iti,0.0,,1,fd_113,55
16076,sim,c_minus,0.0,,1,fd_113,56
16077,sim,iti,0.0,,1,fd_113,57
16078,sim,b_minus,1.0,876.096000001,1,fd_113,58
16079,sim,iti,0.0,,1,fd_113,59
16080,sim,b_plus,1.0,987.826000006,1,fd_113,60
16081,sim,iti,0.0,,1,fd_113,61
16082,sim,c_minus,0.0,,1,fd_113,62
16083,sim,iti,0.0,,1,fd_113,63
16084,sim,b_plus,1.0,1138.64100001,1,fd_113,64
16085,sim,iti,0.0,,1,fd_113,65
16086,sim,c_plus,1.0,825.509999989,1,fd_113,66
16087,sim,iti,0.0,,1,fd_113,67
16088,sim,b_plus,1.0,843.428000002,1,fd_113,68
16089,sim,iti,0.0,,1,fd_113,69
16090,sim,b_minus,0.0,,1,fd_113,70
16091,sim,iti,0.0,,1,fd_113,71
16092,sim,b_minus,1.0,862.138000006,1,fd_113,72
16093,sim,iti,0.0,,1,fd_113,73
16094,sim,c_minus,1.0,764.105000003,1,fd_113,74
16095,sim,iti,0.0,,1,fd_113,75
16096,sim,b_plus,0.0,,1,fd_113,76
16097,sim,iti,0.0,,1,fd_113,77
16098,sim,c_plus,0.0,,1,fd_113,78
16099,sim,iti,0.0,,1,fd_113,79
16100,ser,A,0.0,,1,fd_113,0
16101,ser,b_plus,0.0,,1,fd_113,1
16102,ser,iti,0.0,,1,fd_113,2
16103,ser,c_plus,1.0,1269.76999999,1,fd_113,3
16104,ser,iti,0.0,,1,fd_113,4
16105,ser,c_plus,1.0,978.616999995,1,fd_113,5
16106,ser,iti,0.0,,1,fd_113,6
16107,ser,A,0.0,,1,fd_113,7
16108,ser,c_minus,1.0,831.039999999,1,fd_113,8
16109,ser,iti,0.0,,1,fd_113,9
16110,ser,A,0.0,,1,fd_113,10
16111,ser,b_plus,1.0,945.518000002,1,fd_113,11
16112,ser,iti,0.0,,1,fd_113,12
